card_id,customer_id,card_type,credit_limit,available_limit,issue_date,expiry_date
15385,7705,Classic,230156,203049,2023-11-27,2028-11-25
15386,7705,Classic,298865,154686,2023-08-26,2028-08-24
15387,7706,Gold,286543,205137,2024-08-22,2029-08-21
15388,7706,Gold,119132,67833,2022-06-02,2027-06-01
15389,7706,Gold,111368,94122,2024-04-28,2029-04-27
15390,7707,Classic,131059,50878,2020-12-19,2025-12-18
15391,7707,Classic,52419,40255,2023-09-01,2028-08-30
15392,7707,Classic,137802,75475,2026-02-20,2031-02-19
15393,7708,Classic,138030,82731,2022-04-10,2027-04-09
15394,7709,Classic,143377,89061,2026-02-25,2031-02-24
15395,7709,Classic,67188,24052,2026-05-24,2031-05-23
15396,7710,Gold,647011,523006,2022-05-18,2027-05-17
15397,7710,Platinum,356963,132178,2024-12-26,2029-12-25
15398,7711,Classic,127577,97823,2025-06-05,2030-06-04
15399,7711,Classic,133778,97756,2025-05-12,2030-05-11
15400,7711,Classic,93017,43528,2026-01-19,2031-01-18
15401,7712,Classic,131151,80710,2024-04-03,2029-04-02
15402,7713,Gold,199243,140873,2026-03-10,2031-03-09
15403,7713,Classic,256220,142470,2026-07-15,2031-07-14
15404,7713,Gold,298823,123125,2025-07-07,2030-07-06
15405,7714,Classic,280343,168097,2023-09-30,2028-09-28
15406,7714,Gold,276360,87329,2022-08-15,2027-08-14
15407,7714,Classic,253211,119192,2024-12-18,2029-12-17
15408,7715,Classic,128171,113816,2024-10-05,2029-10-04
15409,7715,Gold,112538,95649,2026-04-30,2031-04-29
15410,7715,Gold,163684,51083,2025-10-27,2030-10-26
15411,7716,Classic,252523,82826,2022-05-19,2027-05-18
15412,7716,Classic,162886,148349,2026-01-28,2031-01-27
15413,7717,Gold,795763,433958,2022-04-22,2027-04-21
15414,7717,Gold,761337,635634,2023-04-17,2028-04-15
15415,7718,Classic,93361,72661,2020-09-22,2025-09-21
15416,7719,Gold,285298,176341,2026-01-31,2031-01-30
15417,7719,Gold,138710,107803,2026-03-22,2031-03-21
15418,7720,Platinum,494755,350047,2022-05-19,2027-05-18
15419,7720,Platinum,684426,437362,2025-06-05,2030-06-04
15420,7721,Classic,80072,62968,2026-01-25,2031-01-24
15421,7721,Classic,128952,114765,2025-06-15,2030-06-14
15422,7721,Classic,77200,27855,2024-10-08,2029-10-07
15423,7722,Gold,120826,106959,2026-03-15,2031-03-14
15424,7723,Platinum,699433,443095,2021-11-27,2026-11-26
15425,7723,Platinum,578268,271420,2024-03-03,2029-03-02
15426,7723,Gold,655914,640574,2019-12-29,2024-12-27
15427,7724,Classic,113215,57571,2024-05-17,2029-05-16
15428,7724,Classic,129167,97168,2020-11-03,2025-11-02
15429,7724,Classic,51588,20141,2024-09-19,2029-09-18
15430,7725,Gold,194729,135071,2024-01-09,2029-01-07
15431,7725,Gold,298147,297447,2024-09-30,2029-09-29
15432,7725,Classic,218197,142092,2025-11-21,2030-11-20
15433,7726,Classic,70626,65051,2025-04-21,2030-04-20
15434,7726,Classic,138986,91133,2026-06-05,2031-06-04
15435,7727,Classic,50464,28849,2026-03-23,2031-03-22
15436,7727,Classic,108655,45625,2022-04-22,2027-04-21
15437,7727,Classic,96750,88269,2024-06-12,2029-06-11
15438,7728,Classic,251982,220341,2025-07-09,2030-07-08
15439,7728,Classic,274202,116904,2024-09-16,2029-09-15
15440,7729,Classic,94748,45053,2023-05-24,2028-05-22
15441,7730,Classic,102479,36902,2023-02-26,2028-02-25
15442,7731,Classic,77283,61261,2022-11-03,2027-11-02
15443,7731,Classic,132940,92166,2024-02-03,2029-02-01
15444,7732,Classic,112915,98745,2018-12-22,2023-12-21
15445,7732,Classic,130462,61124,2025-09-15,2030-09-14
15446,7733,Classic,89042,67942,2026-05-04,2031-05-03
15447,7734,Gold,103415,93632,2026-06-19,2031-06-18
15448,7734,Classic,266579,106512,2025-09-14,2030-09-13
15449,7735,Classic,60578,53655,2025-07-28,2030-07-27
15450,7735,Classic,65832,24177,2025-10-29,2030-10-28
15451,7735,Classic,57592,30112,2025-06-09,2030-06-08
15452,7736,Classic,73567,62074,2023-07-24,2028-07-22
15453,7736,Classic,146334,95645,2023-02-12,2028-02-11
15454,7737,Business,1062826,773463,2024-10-13,2029-10-12
15455,7737,Platinum,1622726,1357363,2021-04-09,2026-04-08
15456,7737,Business,1375850,919653,2023-04-20,2028-04-18
15457,7738,Classic,228113,218678,2025-12-13,2030-12-12
15458,7739,Gold,147959,102447,2026-06-02,2031-06-01
15459,7740,Classic,98060,47136,2024-08-25,2029-08-24
15460,7740,Classic,121264,68880,2025-04-22,2030-04-21
15461,7741,Classic,102997,31576,2025-11-26,2030-11-25
15462,7742,Classic,60492,59797,2024-09-30,2029-09-29
15463,7743,Classic,73392,27953,2024-09-29,2029-09-28
15464,7743,Classic,70753,58497,2025-04-13,2030-04-12
15465,7743,Classic,57787,49598,2025-09-06,2030-09-05
15466,7744,Classic,293552,188514,2025-01-23,2030-01-22
15467,7744,Gold,286474,268324,2022-08-08,2027-08-07
15468,7745,Classic,54939,52515,2025-08-16,2030-08-15
15469,7745,Classic,53172,35399,2025-04-21,2030-04-20
15470,7746,Gold,350553,209451,2025-12-22,2030-12-21
15471,7747,Classic,155642,63823,2022-07-04,2027-07-03
15472,7747,Gold,200135,126135,2022-06-27,2027-06-26
15473,7748,Gold,130325,44095,2026-07-09,2031-07-08
15474,7748,Gold,112646,85363,2026-07-07,2031-07-06
15475,7749,Platinum,538142,499028,2025-08-20,2030-08-19
15476,7750,Classic,109392,102070,2025-06-16,2030-06-15
15477,7751,Classic,59489,34599,2023-05-28,2028-05-26
15478,7751,Classic,121222,51816,2023-12-25,2028-12-23
15479,7751,Classic,57859,47446,2026-05-01,2031-04-30
15480,7752,Classic,116031,68522,2025-07-28,2030-07-27
15481,7753,Classic,290425,114581,2026-07-02,2031-07-01
15482,7753,Classic,219563,81846,2026-03-20,2031-03-19
15483,7754,Gold,202421,131878,2023-03-29,2028-03-27
15484,7754,Gold,267173,257886,2023-06-28,2028-06-26
15485,7754,Gold,294038,174991,2023-03-28,2028-03-26
15486,7755,Classic,109577,80669,2021-01-27,2026-01-26
15487,7755,Classic,127668,41090,2020-03-19,2025-03-18
15488,7755,Classic,145879,73243,2024-05-08,2029-05-07
15489,7756,Platinum,756489,562700,2024-06-04,2029-06-03
15490,7756,Platinum,702764,467312,2024-12-11,2029-12-10
15491,7757,Classic,52717,30065,2025-09-06,2030-09-05
15492,7757,Classic,119370,72819,2021-02-25,2026-02-24
15493,7757,Classic,91220,37998,2021-03-16,2026-03-15
15494,7758,Gold,582091,176964,2023-07-08,2028-07-06
15495,7759,Platinum,740092,334228,2026-01-30,2031-01-29
15496,7759,Gold,438707,242778,2024-06-25,2029-06-24
15497,7760,Classic,130198,110436,2026-06-25,2031-06-24
15498,7761,Gold,712890,456616,2023-05-01,2028-04-29
15499,7762,Classic,53074,26008,2024-12-29,2029-12-28
15500,7763,Classic,95811,72986,2023-12-01,2028-11-29
15501,7763,Classic,108546,78073,2024-12-18,2029-12-17
15502,7764,Gold,176182,156388,2025-04-18,2030-04-17
15503,7765,Platinum,1690004,949120,2025-03-10,2030-03-09
15504,7765,Platinum,1516174,624025,2024-01-22,2029-01-20
15505,7765,Platinum,1787979,832225,2024-09-20,2029-09-19
15506,7766,Platinum,910515,474961,2025-08-27,2030-08-26
15507,7766,Business,1863166,902575,2024-03-20,2029-03-19
15508,7766,Platinum,1795518,906240,2026-01-08,2031-01-07
15509,7767,Classic,139804,74472,2026-07-08,2031-07-07
15510,7767,Classic,121314,43331,2026-07-07,2031-07-06
15511,7768,Classic,122533,120286,2026-05-02,2031-05-01
15512,7768,Classic,120158,103617,2026-06-04,2031-06-03
15513,7768,Classic,141047,52678,2026-05-10,2031-05-09
15514,7769,Classic,98147,95257,2025-09-15,2030-09-14
15515,7770,Classic,89917,72987,2026-05-13,2031-05-12
15516,7771,Classic,102141,72396,2025-09-02,2030-09-01
15517,7772,Gold,226801,101298,2024-05-15,2029-05-14
15518,7772,Classic,126194,55361,2023-09-17,2028-09-15
15519,7772,Gold,128054,91456,2024-10-28,2029-10-27
15520,7773,Gold,300414,238148,2025-11-26,2030-11-25
15521,7773,Gold,746186,569626,2025-12-19,2030-12-18
15522,7773,Platinum,517877,380235,2025-11-26,2030-11-25
15523,7774,Platinum,367473,132588,2025-12-29,2030-12-28
15524,7775,Classic,209633,189765,2025-08-26,2030-08-25
15525,7775,Classic,271298,199773,2023-01-19,2028-01-18
15526,7776,Classic,103275,90226,2025-04-30,2030-04-29
15527,7777,Classic,120009,89794,2025-11-24,2030-11-23
15528,7778,Classic,85925,53248,2024-01-03,2029-01-01
15529,7778,Classic,63218,38024,2024-06-21,2029-06-20
15530,7778,Classic,80831,47181,2023-01-15,2028-01-14
15531,7779,Business,1697017,1660978,2023-10-28,2028-10-26
15532,7779,Business,1201458,1027118,2023-06-06,2028-06-04
15533,7779,Business,1411991,618351,2022-05-22,2027-05-21
15534,7780,Classic,91616,57589,2024-06-24,2029-06-23
15535,7780,Classic,99785,94332,2024-06-24,2029-06-23
15536,7781,Gold,297498,147209,2023-11-09,2028-11-07
15537,7781,Gold,123183,87813,2024-08-19,2029-08-18
15538,7781,Gold,108914,62106,2021-09-07,2026-09-06
15539,7782,Classic,137565,126572,2024-11-06,2029-11-05
15540,7782,Classic,136060,103787,2026-07-14,2031-07-13
15541,7782,Classic,63087,36295,2024-04-21,2029-04-20
15542,7783,Gold,762340,598784,2025-04-11,2030-04-10
15543,7783,Gold,655931,427410,2026-07-16,2031-07-15
15544,7783,Gold,484102,482941,2024-12-09,2029-12-08
15545,7784,Classic,145472,131122,2025-10-20,2030-10-19
15546,7785,Classic,136918,70382,2025-08-05,2030-08-04
15547,7785,Classic,270524,161623,2025-03-27,2030-03-26
15548,7785,Gold,228793,108206,2025-07-22,2030-07-21
15549,7786,Platinum,339479,285872,2024-08-20,2029-08-19
15550,7786,Gold,489476,481669,2025-07-22,2030-07-21
15551,7787,Gold,280013,263499,2026-03-21,2031-03-20
15552,7787,Classic,160320,153523,2026-06-16,2031-06-15
15553,7787,Gold,124019,88787,2025-10-05,2030-10-04
15554,7788,Classic,213877,112707,2025-07-25,2030-07-24
15555,7789,Classic,92062,74780,2022-04-28,2027-04-27
15556,7789,Classic,102114,37655,2023-06-02,2028-05-31
15557,7789,Classic,53501,51121,2026-01-14,2031-01-13
15558,7790,Classic,60990,60168,2023-07-25,2028-07-23
15559,7791,Classic,84479,38452,2022-07-25,2027-07-24
15560,7791,Classic,124373,64158,2022-06-17,2027-06-16
15561,7791,Classic,82725,45902,2026-04-23,2031-04-22
15562,7792,Gold,663008,472738,2023-12-05,2028-12-03
15563,7792,Platinum,532220,482386,2024-10-15,2029-10-14
15564,7793,Classic,87273,58112,2025-10-31,2030-10-30
15565,7793,Classic,88639,85711,2022-05-20,2027-05-19
15566,7793,Classic,62333,46512,2019-02-25,2024-02-24
15567,7794,Classic,68906,26853,2025-10-16,2030-10-15
15568,7794,Classic,147673,82342,2023-04-28,2028-04-26
15569,7795,Classic,130902,92626,2022-04-22,2027-04-21
15570,7796,Classic,89507,35403,2023-10-03,2028-10-01
15571,7796,Classic,68357,46121,2026-03-02,2031-03-01
15572,7797,Classic,145599,83241,2025-09-03,2030-09-02
15573,7797,Classic,53169,27238,2025-06-22,2030-06-21
15574,7797,Classic,63663,46664,2024-02-01,2029-01-30
15575,7798,Classic,123420,114257,2024-11-22,2029-11-21
15576,7798,Classic,122939,77797,2022-01-20,2027-01-19
15577,7798,Classic,84709,59897,2023-09-17,2028-09-15
15578,7799,Platinum,373324,226836,2023-10-27,2028-10-25
15579,7800,Gold,417044,178631,2026-07-07,2031-07-06
15580,7800,Gold,477009,416366,2025-11-03,2030-11-02
15581,7801,Classic,137871,114813,2024-06-05,2029-06-04
15582,7802,Classic,102746,60044,2024-07-27,2029-07-26
15583,7802,Classic,50920,32060,2025-10-31,2030-10-30
15584,7803,Classic,147292,77257,2026-03-28,2031-03-27
15585,7804,Classic,105748,76429,2024-08-06,2029-08-05
15586,7804,Classic,66915,39954,2025-10-11,2030-10-10
15587,7805,Classic,117638,78685,2025-07-13,2030-07-12
15588,7805,Classic,104030,54537,2023-02-20,2028-02-19
15589,7806,Platinum,494357,186134,2026-07-05,2031-07-04
15590,7807,Classic,82445,49083,2025-04-18,2030-04-17
15591,7807,Classic,132442,112263,2025-11-09,2030-11-08
15592,7808,Platinum,436603,369152,2023-04-04,2028-04-02
15593,7808,Gold,673131,530237,2022-04-23,2027-04-22
15594,7809,Classic,132000,42615,2023-04-05,2028-04-03
15595,7809,Classic,107622,66340,2026-01-02,2031-01-01
15596,7810,Classic,142959,111902,2021-07-29,2026-07-28
15597,7810,Classic,113530,88583,2025-02-12,2030-02-11
15598,7810,Classic,90947,62324,2020-03-06,2025-03-05
15599,7811,Classic,65077,34323,2025-08-31,2030-08-30
15600,7811,Classic,65590,31394,2026-02-10,2031-02-09
15601,7812,Classic,56089,49292,2026-02-01,2031-01-31
15602,7812,Classic,75756,45673,2026-05-01,2031-04-30
15603,7813,Platinum,583460,267554,2023-03-04,2028-03-02
15604,7813,Gold,782431,503291,2024-09-17,2029-09-16
15605,7813,Platinum,366478,185161,2020-09-05,2025-09-04
15606,7814,Classic,201423,64480,2024-05-19,2029-05-18
15607,7814,Classic,195574,123767,2024-09-03,2029-09-02
15608,7814,Gold,128281,102342,2025-07-03,2030-07-02
15609,7815,Gold,181632,107885,2022-06-29,2027-06-28
15610,7815,Classic,168694,63545,2023-02-17,2028-02-16
15611,7816,Classic,108546,45646,2026-06-07,2031-06-06
15612,7817,Gold,158297,121960,2022-04-14,2027-04-13
15613,7817,Classic,264981,123906,2024-12-23,2029-12-22
15614,7818,Classic,91075,61386,2020-07-27,2025-07-26
15615,7818,Classic,86927,62781,2026-05-24,2031-05-23
15616,7818,Classic,138368,54492,2024-07-24,2029-07-23
15617,7819,Classic,112236,43301,2023-11-16,2028-11-14
15618,7820,Gold,228408,96076,2026-07-16,2031-07-15
15619,7821,Classic,134826,106232,2025-07-08,2030-07-07
15620,7821,Classic,75511,62077,2026-06-28,2031-06-27
15621,7822,Gold,657118,433532,2024-12-12,2029-12-11
15622,7823,Classic,113891,108867,2024-08-04,2029-08-03
15623,7823,Classic,51836,50032,2022-02-14,2027-02-13
15624,7824,Classic,53774,51381,2024-04-21,2029-04-20
15625,7825,Classic,71833,58653,2023-08-10,2028-08-08
15626,7825,Classic,102737,65086,2025-09-01,2030-08-31
15627,7825,Classic,129301,119755,2024-10-11,2029-10-10
15628,7826,Classic,122856,75576,2022-04-24,2027-04-23
15629,7826,Classic,70257,66594,2022-05-12,2027-05-11
15630,7827,Classic,221787,176841,2026-04-15,2031-04-14
15631,7827,Gold,184397,71932,2026-04-19,2031-04-18
15632,7827,Gold,267760,163948,2026-06-22,2031-06-21
15633,7828,Platinum,367892,247908,2022-02-28,2027-02-27
15634,7828,Gold,786957,412877,2019-11-24,2024-11-22
15635,7828,Gold,588429,378291,2023-09-11,2028-09-09
15636,7829,Classic,73385,49150,2023-10-20,2028-10-18
15637,7829,Classic,51753,16059,2024-10-25,2029-10-24
15638,7830,Classic,275407,114111,2025-12-17,2030-12-16
15639,7830,Classic,101815,62975,2026-05-24,2031-05-23
15640,7831,Classic,93539,88861,2023-08-12,2028-08-10
15641,7832,Classic,120527,56313,2026-06-26,2031-06-25
15642,7833,Classic,118667,98391,2021-01-31,2026-01-30
15643,7833,Classic,144969,129426,2026-05-20,2031-05-19
15644,7833,Classic,56699,29502,2025-10-06,2030-10-05
15645,7834,Classic,59243,21796,2025-04-20,2030-04-19
15646,7835,Classic,105587,53965,2022-01-11,2027-01-10
15647,7835,Classic,76878,69436,2025-07-26,2030-07-25
15648,7835,Classic,99605,81207,2026-07-01,2031-06-30
15649,7836,Classic,98008,64675,2025-05-15,2030-05-14
15650,7837,Classic,141333,51280,2025-12-31,2030-12-30
15651,7838,Classic,108371,32852,2025-03-22,2030-03-21
15652,7838,Classic,109551,50440,2026-04-17,2031-04-16
15653,7838,Classic,141034,120212,2024-04-14,2029-04-13
15654,7839,Gold,647185,487025,2025-08-17,2030-08-16
15655,7839,Platinum,413592,298210,2024-08-11,2029-08-10
15656,7840,Classic,90154,65302,2026-02-02,2031-02-01
15657,7840,Classic,142207,93838,2024-11-27,2029-11-26
15658,7840,Classic,123327,113363,2025-05-05,2030-05-04
15659,7841,Platinum,638095,534841,2026-07-11,2031-07-10
15660,7841,Platinum,622838,356617,2026-07-10,2031-07-09
15661,7841,Platinum,619295,232159,2026-06-14,2031-06-13
15662,7842,Classic,147841,74459,2023-04-02,2028-03-31
15663,7843,Gold,195221,190726,2023-10-01,2028-09-29
15664,7844,Gold,138930,109241,2022-10-24,2027-10-23
15665,7844,Classic,168824,103076,2024-03-08,2029-03-07
15666,7845,Classic,134887,108051,2025-11-30,2030-11-29
15667,7845,Classic,106973,42792,2025-05-08,2030-05-07
15668,7845,Classic,95894,70865,2024-09-02,2029-09-01
15669,7846,Gold,195860,113272,2023-11-04,2028-11-02
15670,7846,Classic,283029,251695,2026-04-22,2031-04-21
15671,7846,Classic,253883,183480,2025-06-23,2030-06-22
15672,7847,Classic,144316,119995,2024-06-04,2029-06-03
15673,7848,Classic,277343,243036,2025-09-11,2030-09-10
15674,7848,Gold,116904,91247,2023-07-26,2028-07-24
15675,7848,Gold,248452,160451,2023-12-01,2028-11-29
15676,7849,Classic,270939,92329,2020-02-21,2025-02-19
15677,7849,Classic,221687,199681,2019-07-16,2024-07-14
15678,7849,Classic,172047,94644,2020-04-22,2025-04-21
15679,7850,Platinum,948967,874434,2023-06-03,2028-06-01
15680,7850,Platinum,1792384,876901,2021-06-20,2026-06-19
15681,7851,Platinum,476783,413611,2026-04-04,2031-04-03
15682,7851,Platinum,581036,561589,2025-02-28,2030-02-27
15683,7851,Platinum,441793,440244,2024-08-31,2029-08-30
15684,7852,Classic,55781,54503,2026-06-04,2031-06-03
15685,7852,Classic,105166,55646,2026-06-21,2031-06-20
15686,7853,Gold,190857,63055,2023-07-01,2028-06-29
15687,7853,Gold,272172,130252,2021-08-04,2026-08-03
15688,7853,Classic,114628,107453,2023-12-24,2028-12-22
15689,7854,Classic,193190,177712,2024-08-30,2029-08-29
15690,7854,Classic,121058,111007,2023-04-18,2028-04-16
15691,7854,Gold,174769,165684,2023-11-27,2028-11-25
15692,7855,Platinum,534023,328769,2026-01-12,2031-01-11
15693,7856,Gold,644769,516867,2025-11-24,2030-11-23
15694,7856,Gold,473107,322204,2026-03-11,2031-03-10
15695,7856,Platinum,757831,669500,2025-05-29,2030-05-28
15696,7857,Classic,142039,132732,2024-01-06,2029-01-04
15697,7857,Classic,105620,33424,2025-09-25,2030-09-24
15698,7857,Classic,63623,41332,2022-07-16,2027-07-15
15699,7858,Classic,66739,33853,2024-01-21,2029-01-19
15700,7858,Classic,69968,38894,2024-06-24,2029-06-23
15701,7858,Classic,88456,67212,2024-09-03,2029-09-02
15702,7859,Platinum,711420,466917,2026-03-16,2031-03-15
15703,7859,Gold,302447,126233,2025-05-10,2030-05-09
15704,7859,Platinum,360864,258245,2024-12-28,2029-12-27
15705,7860,Classic,101530,89241,2025-07-10,2030-07-09
15706,7860,Classic,90404,72629,2025-04-28,2030-04-27
15707,7860,Classic,105701,38344,2026-05-04,2031-05-03
15708,7861,Gold,224004,194233,2026-07-14,2031-07-13
15709,7861,Classic,175304,122407,2026-07-06,2031-07-05
15710,7861,Gold,226981,143813,2026-07-12,2031-07-11
15711,7862,Classic,81826,28109,2023-09-02,2028-08-31
15712,7862,Classic,93686,85707,2021-11-04,2026-11-03
15713,7863,Classic,130998,51684,2026-07-15,2031-07-14
15714,7864,Classic,109687,87637,2023-01-31,2028-01-30
15715,7864,Classic,170001,135009,2025-04-01,2030-03-31
15716,7864,Gold,180581,136428,2025-01-01,2029-12-31
15717,7865,Classic,116176,36734,2020-11-25,2025-11-24
15718,7865,Classic,67644,23278,2023-03-26,2028-03-24
15719,7865,Classic,70563,33931,2026-01-09,2031-01-08
15720,7866,Platinum,709461,667890,2026-05-26,2031-05-25
15721,7867,Classic,95120,88394,2020-10-08,2025-10-07
15722,7867,Classic,78154,74377,2022-03-17,2027-03-16
15723,7867,Classic,122779,122354,2020-10-07,2025-10-06
15724,7868,Business,1593030,1199795,2025-04-11,2030-04-10
15725,7869,Classic,145376,90434,2025-08-28,2030-08-27
15726,7869,Classic,68190,42205,2024-04-28,2029-04-27
15727,7870,Gold,246131,158714,2020-12-09,2025-12-08
15728,7870,Gold,241716,166909,2025-08-30,2030-08-29
15729,7870,Classic,289980,198719,2026-03-16,2031-03-15
15730,7871,Classic,115662,97213,2026-03-10,2031-03-09
15731,7871,Classic,136224,93408,2022-01-19,2027-01-18
15732,7872,Classic,64623,34076,2025-12-10,2030-12-09
15733,7872,Classic,56720,20538,2024-11-28,2029-11-27
15734,7873,Classic,96183,63089,2024-02-28,2029-02-26
15735,7874,Business,1514231,977143,2026-04-04,2031-04-03
15736,7874,Platinum,1399186,886081,2026-05-28,2031-05-27
15737,7875,Classic,67856,58692,2025-08-18,2030-08-17
15738,7875,Classic,133287,122125,2022-07-18,2027-07-17
15739,7875,Classic,87726,56143,2023-04-27,2028-04-25
15740,7876,Classic,65501,64832,2026-06-20,2031-06-19
15741,7877,Classic,98742,34239,2024-02-12,2029-02-10
15742,7877,Classic,137340,91748,2020-06-30,2025-06-29
15743,7877,Classic,75667,54313,2025-06-16,2030-06-15
15744,7878,Classic,129083,82615,2025-12-03,2030-12-02
15745,7879,Classic,58607,51829,2024-03-17,2029-03-16
15746,7879,Classic,127403,89849,2024-11-16,2029-11-15
15747,7879,Classic,75929,57827,2025-05-16,2030-05-15
15748,7880,Classic,97706,74957,2026-05-20,2031-05-19
15749,7880,Classic,123904,73793,2026-05-29,2031-05-28
15750,7880,Classic,73352,59679,2026-05-28,2031-05-27
15751,7881,Classic,137185,66183,2025-02-19,2030-02-18
15752,7881,Classic,134893,60358,2024-12-30,2029-12-29
15753,7881,Classic,60034,58380,2025-02-16,2030-02-15
15754,7882,Gold,221115,89172,2024-08-01,2029-07-31
15755,7882,Classic,236263,72400,2023-04-10,2028-04-08
15756,7882,Classic,287125,267945,2025-05-22,2030-05-21
15757,7883,Classic,141375,102807,2022-10-14,2027-10-13
15758,7883,Classic,75385,47454,2022-02-19,2027-02-18
15759,7884,Classic,121500,118202,2023-07-25,2028-07-23
15760,7885,Gold,258233,118166,2025-07-20,2030-07-19
